TweetID,Date,Hashtags,CovidRelated
430393,1255815600565186304,04/30/20,[],
430395,1255815600435195904,04/30/20,[],
430396,1255815600649224192,04/30/20,['tbt'],No
430399,1255815600821207040,04/30/20,[],
430401,1255815600892522496,04/30/20,[],
430404,1255815600619704320,04/30/20,['TOPBiblicalTopics'],No
430405,1255815600607199232,04/30/20,[],
430409,1255815601211215872,04/30/20,[],
430410,1255815601098035200,04/30/20,[],
430411,1255815601135800320,04/30/20,[],
430412,1255815601202831104,04/30/20,[],
430414,1255815601228046336,04/30/20,[],
430415,1255815600816807936,04/30/20,[],
430417,1255815601173303296,04/30/20,[],
430419,1255815601349632000,04/30/20,[],
430421,1255815601559306240,04/30/20,[],
430424,1255815601618137088,04/30/20,[],
430429,1255815601798418432,04/30/20,[],
430432,1255815604499595264,04/30/20,"['covid19', 'physicaldistancing']",Yes
430435,1255815603325042688,04/30/20,[],
430438,1255815604596072448,04/30/20,[],
430439,1255815604654800896,04/30/20,"['COVID19', 'Tanzania']",Yes
430449,1255815604847738880,04/30/20,[],
430453,1255815605187309568,04/30/20,[],
430456,1255815605246202112,04/30/20,[],
430458,1255815605170523904,04/30/20,[],
430459,1255815605145477120,04/30/20,[],
430463,1255815605040475904,04/30/20,[],
430468,1255815605577560064,04/30/20,[],
430469,1255815605640466432,04/30/20,['COVID19'],Yes
430481,1255815608240951296,04/30/20,[],
430483,1255815608505176064,04/30/20,[],
430491,1255815608991694848,04/30/20,[],
430492,1255815609021014016,04/30/20,[],
430498,1255815609302073088,04/30/20,[],
430509,1255815609704538112,04/30/20,[],
430510,1255815609885040640,04/30/20,[],
430513,1255815609553752064,04/30/20,[],
430518,1255815609901858816,04/30/20,[],No
430519,1255815609948012288,04/30/20,[],
430523,1255815610241441792,04/30/20,[],
430526,1255815610346414080,04/30/20,[],
430527,1255815609952219136,04/30/20,[],
430531,1255815612917362688,04/30/20,[],
430532,1255815612808519680,04/30/20,[],
430533,1255815612774805504,04/30/20,[],
430537,1255815612875538432,04/30/20,[],
430540,1255815613068595200,04/30/20,[],
430541,1255815612980326400,04/30/20,"['UsapTayo', 'TuloyAngKwento']",No
430543,1255815613018226688,04/30/20,[],
430546,1255815613177528320,04/30/20,[],
430550,1255815613240340480,04/30/20,[],
430557,1255815613068566528,04/30/20,[],
430559,1255815613496332288,04/30/20,[],
430560,1255815613475368704,04/30/20,[],
430567,1255815613542543104,04/30/20,[],
430570,1255815613769007104,04/30/20,[],
430571,1255815613441880064,04/30/20,[],
430573,1255815613764849664,04/30/20,"['covid19', 'coronavirus', 'marketcrash', 'Bitcoin', 'banks']",Yes
430578,1255815613945176064,04/30/20,[],
430581,1255815616939909120,04/30/20,[],
430583,1255815616939753472,04/30/20,[],
430588,1255815617082535936,04/30/20,[],
430590,1255815617275445248,04/30/20,[],
430595,1255815616901951488,04/30/20,[],
430600,1255815617430478848,04/30/20,['HBDDearestThalaAJITH'],No
430601,1255815617342574592,04/30/20,[],
430604,1255815617518632704,04/30/20,[],
430605,1255815617581469696,04/30/20,[],
430632,1255815621025115904,04/30/20,[],
430641,1255815620966244352,04/30/20,[],No
430645,1255815621553651712,04/30/20,['Liguria'],No
430650,1255815621595430912,04/30/20,[],
430652,1255815621809369088,04/30/20,[],
430654,1255815621759119104,04/30/20,[],
430663,1255815622098857984,04/30/20,[],
430667,1255815622409089024,04/30/20,[],
430677,1255815622279270400,04/30/20,[],
430683,1255815625387245568,04/30/20,[],
430685,1255815625580167168,04/30/20,[],
430688,1255815625269825536,04/30/20,[],
430690,1255815625664081920,04/30/20,[],
430693,1255815625596960768,04/30/20,[],
430696,1255815625290723328,04/30/20,"['Fauci', 'Sars', 'ImmuneSystem', 'SARSCoV2', 'COVID19']",No
430697,1255815625869529088,04/30/20,[],
430698,1255815626045652992,04/30/20,[],
430704,1255815625844371712,04/30/20,[],
430707,1255815626330955520,04/30/20,[],
430709,1255815626355904512,04/30/20,[],
430721,1255815626439917568,04/30/20,[],No
430722,1255815626578329600,04/30/20,['COVID19'],No
430725,1255815626905595904,04/30/20,[],
430727,1255815627140464640,04/30/20,[],
430728,1255815627060785152,04/30/20,[],
430731,1255815629526859520,04/30/20,[],
430733,1255815629560598528,04/30/20,[],
430734,1255815629527027712,04/30/20,[],
430740,1255815629778620416,04/30/20,[],
430742,1255815629778682112,04/30/20,[],
430744,1255815629849989120,04/30/20,[],
430745,1255815629975813888,04/30/20,['john'],No
430753,1255815630172884992,04/30/20,[],
430754,1255815630034526208,04/30/20,[],
430758,1255815630395109120,04/30/20,[],
430759,1255815630332194816,04/30/20,[],
430763,1255815630541828096,04/30/20,[],
430764,1255815630588203008,04/30/20,[],
430766,1255815630714015488,04/30/20,[],
430767,1255815630822899712,04/30/20,[],
430768,1255815630839840768,04/30/20,[],
430771,1255815630827241472,04/30/20,[],
430773,1255815631053651968,04/30/20,[],
430774,1255815630906814464,04/30/20,[],
430776,1255815630843809792,04/30/20,[],
430779,1255815631015829504,04/30/20,[],
430782,1255815633238781952,04/30/20,[],
430783,1255815633800839168,04/30/20,[],
430784,1255815633641418752,04/30/20,[],
430785,1255815633662611712,04/30/20,[],
430793,1255815634090446848,04/30/20,[],
430798,1255815634182639616,04/30/20,[],
430799,1255815634350473216,04/30/20,[],
430801,1255815633033236480,04/30/20,"['social', 'stay']",No
430802,1255815634220453888,04/30/20,[],
430805,1255815634354462720,04/30/20,[],
430810,1255815634463739904,04/30/20,[],
430812,1255815634425991168,04/30/20,[],
430813,1255815634534961152,04/30/20,['coronavirus'],Yes
430818,1255815634740445184,04/30/20,[],
430827,1255815634740342784,04/30/20,[],
430836,1255815638062231552,04/30/20,[],
430837,1255815638062424064,04/30/20,[],
430838,1255815638020390912,04/30/20,[],
430840,1255815638330880000,04/30/20,[],
430858,1255815638917890048,04/30/20,[],
430859,1255815638716542720,04/30/20,[],
430861,1255815638922276864,04/30/20,"['España', 'coronavirus', 'covid19']",No
430864,1255815639047925504,04/30/20,[],
430882,1255815642252484608,04/30/20,[],
430883,1255815641707106304,04/30/20,[],
430884,1255815642302775296,04/30/20,[],
430886,1255815642470637568,04/30/20,[],
430894,1255815642650939392,04/30/20,[],
430896,1255815642764021504,04/30/20,[],
430900,1255815641413619712,04/30/20,[],
430906,1255815643233992704,04/30/20,[],
430907,1255815643145949184,04/30/20,[],No
430908,1255815643213037568,04/30/20,[],
430914,1255815643485679616,04/30/20,[],
430927,1255815643623981056,04/30/20,"['jeu', 'pedagogique']",No
430935,1255815646383931392,04/30/20,[],
430937,1255815646585270272,04/30/20,[],
430939,1255815645804945408,04/30/20,['Accounting2020'],No
430945,1255815646782394368,04/30/20,[],
430947,1255815646824165120,04/30/20,[],
430948,1255815646908211200,04/30/20,[],
430951,1255815647059156992,04/30/20,[],
430952,1255815647054958592,04/30/20,[],
430953,1255815647054958592,04/30/20,[],
430956,1255815647113535488,04/30/20,[],
430962,1255815647285698304,04/30/20,['COVID19'],Yes
430963,1255815647247941632,04/30/20,[],
430966,1255815644089466880,04/30/20,[],
430967,1255815647218609920,04/30/20,[],
430969,1255815647457619968,04/30/20,"['sigmargabriel', 'gabriel', 'spd']",No
430974,1255815647629422592,04/30/20,[],
430983,1255815650695495680,04/30/20,[],
430985,1255815650343149568,04/30/20,[],
430989,1255815651001806848,04/30/20,['LindaFam'],No
430991,1255815650901196800,04/30/20,[],
430993,1255815651035361280,04/30/20,['partners'],No
430994,1255815651148460032,04/30/20,[],
430996,1255815651215634432,04/30/20,[],
431003,1255815649907159040,04/30/20,"['acnh', 'AnimalCrossing']",No
431004,1255815651291267072,04/30/20,[],
431010,1255815651719069696,04/30/20,[],
431011,1255815651882647552,04/30/20,[],
431015,1255815651794382848,04/30/20,[],
431018,1255815652079816704,04/30/20,[],Yes
431020,1255815652214026240,04/30/20,[],
431021,1255815652159352832,04/30/20,[],
431025,1255815652264210432,04/30/20,[],
431027,1255815652507557888,04/30/20,[],
431042,1255815654789337088,04/30/20,"['COVID19', 'Coronavirus', 'rats', 'plague', 'pandemic', 'blackdeath']",Yes
431043,1255815654759976704,04/30/20,[],
431047,1255815655309246464,04/30/20,"['新型コロナウイルス', 'コロナに負けるな', 'コロナに負けない', 'COVID19', 'StayAtHome', 'コロナウイルス', 'コロナ', '静岡県', '熱海市', 'ミエルカイ']",No
431048,1255815655359537152,04/30/20,[],
431049,1255815655519072512,04/30/20,[],
431051,1255815655225507840,04/30/20,['Labour'],No
431052,1255815655472816128,04/30/20,[],
431056,1255815655590264832,04/30/20,[],
431062,1255815655447769088,04/30/20,[],
431063,1255815655611183104,04/30/20,[],
431065,1255815655338790912,04/30/20,"['staysafe', 'sonko', 'COVID19']",No
431067,1255815655787360512,04/30/20,[],
431077,1255815655493906432,04/30/20,[],
431078,1255815655795970048,04/30/20,[],
431080,1255815658882961408,04/30/20,[],
431081,1255815658874511104,04/30/20,[],
431083,1255815659176550400,04/30/20,[],
431092,1255815659491069952,04/30/20,[],
431096,1255815658652274688,04/30/20,"['Focus', 'Covid19', 'coronavirus']",No
431097,1255815659486957568,04/30/20,[],
431100,1255815659981856768,04/30/20,[],
431105,1255815660132679680,04/30/20,[],
431106,1255815660107632640,04/30/20,[],
431108,1255815660137046016,04/30/20,['trust'],No
431109,1255815660438986752,04/30/20,[],
431110,1255815660405509888,04/30/20,[],
431114,1255815660539691008,04/30/20,[],
431122,1255815660829097984,04/30/20,[],
431125,1255815660703067904,04/30/20,[],
431128,1255815660707483648,04/30/20,[],
431133,1255815662813024512,04/30/20,[],
431134,1255815662678704128,04/30/20,[],
431137,1255815657201053696,04/30/20,[],
431138,1255815662817214464,04/30/20,[],
431142,1255815663135973120,04/30/20,[],
431143,1255815663391854592,04/30/20,[],
431145,1255815662112391168,04/30/20,[],
431149,1255815663521681408,04/30/20,[],
431150,1255815663597293568,04/30/20,[],
431161,1255815663668604928,04/30/20,"['ForaBol卐onaro', 'ForaBolsonaro', 'Impeachment', '6CrimesDeBolsonaro', 'JairNobeldaPaz']",No
431162,1255815663811264512,04/30/20,[],
431166,1255815663882579968,04/30/20,[],
431168,1255815663454769152,04/30/20,[],
431170,1255815663999909888,04/30/20,[],
431171,1255815664125820928,04/30/20,[],
431172,1255815664096468992,04/30/20,"['COVID19', 'CoronaVirus']",Yes
431173,1255815664356388864,04/30/20,"['AskATEEZ', 'keepseniorssafe']",No
431174,1255815648200069120,04/30/20,[],
431178,1255815664381701888,04/30/20,[],
431179,1255815664708640768,04/30/20,['COVID19'],Yes
431183,1255815667305058304,04/30/20,[],
431187,1255815667426619392,04/30/20,"['CoronavirusUSA', 'COVID19']",Yes
431193,1255815667502243840,04/30/20,[],
431195,1255815667619704832,04/30/20,[],
431196,1255815667774714112,04/30/20,[],
431197,1255815659730198528,04/30/20,[],
431198,1255815664306204672,04/30/20,[],
431200,1255815667657461504,04/30/20,[],
431204,1255815667766493184,04/30/20,['heatstress'],No
431210,1255815668118638592,04/30/20,[],
431212,1255815649357639680,04/30/20,[],
431215,1255815656156651520,04/30/20,[],
431216,1255815653740724224,04/30/20,['COVID19'],Yes
431218,1255815656139657216,04/30/20,[],
431220,1255815668177329920,04/30/20,[],
431221,1255815668206907392,04/30/20,[],
431222,1255815665769988096,04/30/20,[],
431224,1255815668097786112,04/30/20,[],
431225,1255815666818592768,04/30/20,[],
431227,1255815668282404864,04/30/20,[],
431230,1255815671495131136,04/30/20,['COVID19'],Yes
431233,1255815671436451840,04/30/20,[],
431234,1255815670522015488,04/30/20,['IndiaFightsCorona'],No
431242,1255815671780442112,04/30/20,[],
431243,1255815671595831296,04/30/20,"['COVID19', 'TNS']",Yes
431249,1255815671981760512,04/30/20,[],
431254,1255815672208265216,04/30/20,[],
431256,1255815672006729728,04/30/20,[],
431261,1255815672472449024,04/30/20,[],
431262,1255815672258592768,04/30/20,[],
431266,1255815672476696320,04/30/20,[],
431267,1255815672422117120,04/30/20,[],
431268,1255815671419752448,04/30/20,[],
431269,1255815672640212992,04/30/20,['COVID19'],Yes
431271,1255815672577179648,04/30/20,[],
431275,1255815672556388352,04/30/20,[],
431278,1255815672690626304,04/30/20,[],
431289,1255815675635019520,04/30/20,[],
431290,1255815675874066432,04/30/20,[],
431294,1255815676020887552,04/30/20,[],
431295,1255815675886649088,04/30/20,"['Covid', 'Hongkong', 'Salvini']",Yes
431301,1255815676234784768,04/30/20,['effzeh'],No
431305,1255815676255756288,04/30/20,[],
431310,1255815676532609024,04/30/20,['COVID19'],Yes
431313,1255815676566147072,04/30/20,[],
431320,1255815676758855680,04/30/20,"['COVID19', 'COVID19', 'IndiaNews', 'India']",Yes
431321,1255815676784246784,04/30/20,[],
431322,1255815676746444800,04/30/20,[],
431324,1255815676914274304,04/30/20,[],
431325,1255815676809416704,04/30/20,[],
431326,1255815676599709696,04/30/20,"['TarczaAntykryzysowa', 'PiS', 'Morawiecki', 'Duda2020', 'wybory2020', 'jakbyktośpytał', 'COVID19']",No
431327,1255815676977168384,04/30/20,[],
431328,1255815676926754816,04/30/20,[],
431333,1255815679980126208,04/30/20,['COVID19'],Yes
431336,1255815679929749504,04/30/20,[],Yes
431338,1255815679879647232,04/30/20,[],
431342,1255815680001298432,04/30/20,[],
431343,1255815680106147840,04/30/20,[],
431346,1255815680013844480,04/30/20,[],
431348,1255815680299094016,04/30/20,[],
431350,1255815680353583104,04/30/20,"['COVID19', 'recession', 'CIOs']",Yes
431351,1255815680433274880,04/30/20,"['covid19', 'bitcoin', 'bank']",Yes
431356,1255815680143867904,04/30/20,[],
431358,1255815680848363520,04/30/20,[],
431361,1255815680814977024,04/30/20,[],
431362,1255815680693276672,04/30/20,[],
431363,1255815680907194368,04/30/20,[],
431365,1255815680940785664,04/30/20,[],
431369,1255815681095819264,04/30/20,[],
431376,1255815681393733632,04/30/20,[],
431377,1255815681242791936,04/30/20,[],
431378,1255815680957562880,04/30/20,[],
431379,1255815681573924864,04/30/20,[],
431385,1255815684266876928,04/30/20,[],
431387,1255815684237508608,04/30/20,[],
431393,1255815684283437056,04/30/20,"['5G', '5Gビジネス', 'YouTube', 'ビジネス書', '自己啓発']",No
431396,1255815684371763200,04/30/20,[],
431400,1255815684371742720,04/30/20,['CoronaTaskForce'],Yes
431402,1255815684564664320,04/30/20,[],
431404,1255815684413521920,04/30/20,[],
431406,1255815684396900352,04/30/20,[],
431409,1255815684799426304,04/30/20,"['イオン株主優待', 'イオン株主優待オーナーズカード']",No
431415,1255815684988317696,04/30/20,['COVID19'],Yes
431417,1255815685017612288,04/30/20,[],
431423,1255815685315403520,04/30/20,"['StarsOnZeeBusiness', 'COVID19', 'StayHome']",No
431428,1255815685537759232,04/30/20,[],
431436,1255815688389718016,04/30/20,[],
431441,1255815688679157504,04/30/20,[],
431443,1255815688746234112,04/30/20,[],
431446,1255815688826036224,04/30/20,[],
431447,1255815688289169408,04/30/20,[],
431449,1255815688956100608,04/30/20,[],
431451,1255815688394027008,04/30/20,[],
431454,1255815688834481920,04/30/20,[],
431457,1255815689178427392,04/30/20,[],
431458,1255815688347947008,04/30/20,[],
431459,1255815689107058688,04/30/20,[],
431463,1255815688603615232,04/30/20,['VoteBlueToSaveAmerica'],No
431464,1255815689237127168,04/30/20,['TrumpOwnsEveryDeath'],No
431465,1255815689140649984,04/30/20,[],
431466,1255815689266507520,04/30/20,[],
431469,1255815689388130304,04/30/20,[],
431472,1255815689568485120,04/30/20,[],
431476,1255815689702723584,04/30/20,[],
431477,1255815689857712128,04/30/20,[],
431484,1255815692370284288,04/30/20,[],
431485,1255815692286414848,04/30/20,[],
431487,1255815692634533888,04/30/20,[],
431492,1255815692668014592,04/30/20,[],
431495,1255815691715952640,04/30/20,[],
431497,1255815692919738368,04/30/20,[],
431502,1255815692793917440,04/30/20,[],
431503,1255815692755976192,04/30/20,[],
431504,1255815693188161536,04/30/20,[],
431508,1255815693494366208,04/30/20,[],
431511,1255815692919557888,04/30/20,[],
431512,1255815694052216832,04/30/20,[],
431513,1255815694110900224,04/30/20,[],
431514,1255815692328321024,04/30/20,['MegaproJournals35'],No
431520,1255815694492610304,04/30/20,[],
431525,1255815694702252032,04/30/20,[],
431529,1255815694857326592,04/30/20,[],
431536,1255815696753348608,04/30/20,[],
431542,1255815696958668800,04/30/20,[],
431550,1255815697180930048,04/30/20,[],
431552,1255815697348919296,04/30/20,[],
431553,1255815697462169600,04/30/20,[],
431559,1255815697277452288,04/30/20,['covid19'],Yes
431562,1255815697634070528,04/30/20,[],
431563,1255815697759862784,04/30/20,"['Rutte', 'vvd']",No
431565,1255815697764101888,04/30/20,[],No
431567,1255815697814478848,04/30/20,[],
431569,1255815697860644864,04/30/20,[],No
431571,1255815697843785728,04/30/20,[],
431575,1255815697650921472,04/30/20,[],
431576,1255815698036686848,04/30/20,[],
431577,1255815697940262912,04/30/20,[],
431578,1255815697319550720,04/30/20,"['Friday', 'Quarantine']",No
431579,1255815698154057728,04/30/20,[],No
431593,1255815701123796992,04/30/20,[],
431594,1255815701123739648,04/30/20,[],
431597,1255815701320867840,04/30/20,[],
431600,1255815700846870528,04/30/20,[],
431601,1255815701023072512,04/30/20,[],
431605,1255815701144756224,04/30/20,[],
431607,1255815701593567232,04/30/20,[],
431610,1255815702021210112,04/30/20,[],
431616,1255815702264590336,04/30/20,[],
431624,1255815702205759488,04/30/20,[],
431625,1255815702294016000,04/30/20,[],
431629,1255815702033956864,04/30/20,[],
431631,1255815704986746880,04/30/20,[],
431632,1255815704869253120,04/30/20,[],
431637,1255815704810532864,04/30/20,[],
431640,1255815705133547520,04/30/20,['Covid19SA'],Yes
431643,1255815705091505920,04/30/20,[],
431644,1255815705275936768,04/30/20,[],
431646,1255815705359982592,04/30/20,[],
431656,1255815705703956480,04/30/20,[],
431657,1255815705703915520,04/30/20,[],
431663,1255815705955635200,04/30/20,[],
431664,1255815705964011520,04/30/20,[],
431668,1255815705955569664,04/30/20,[],
431669,1255815705884311552,04/30/20,[],
431671,1255815706135969792,04/30/20,[],
431672,1255815706031128320,04/30/20,[],
431674,1255815706194706432,04/30/20,[],
431675,1255815706320478208,04/30/20,"['senegal', 'covid19sn']",No
431685,1255815708946112512,04/30/20,[],
431689,1255815709390565120,04/30/20,[],
431690,1255815709277519872,04/30/20,[],
431692,1255815709097103104,04/30/20,[],
431693,1255815709457874944,04/30/20,[],
431700,1255815709948510208,04/30/20,"['Cornwall', 'lovecornwall', 'covid19']",No
431702,1255815709885636608,04/30/20,['COVID19GBVDisability'],Yes
431705,1255815710019850240,04/30/20,[],
431707,1255815709541556224,04/30/20,[],
431708,1255815709860540416,04/30/20,['COVID19'],Yes
431711,1255815709919252480,04/30/20,[],
431717,1255815710359588864,04/30/20,"['COVID19', 'SabKaRamazan']",Yes
431718,1255815710325932032,04/30/20,[],
431720,1255815710498009088,04/30/20,[],
431721,1255815710489473024,04/30/20,[],
431727,1255815710527406080,04/30/20,['COVID19'],No
431728,1255815711097794304,04/30/20,[],
431729,1255815710753898496,04/30/20,[],
431730,1255815713438208000,04/30/20,[],
431732,1255815713287057408,04/30/20,[],
431733,1255815713551417088,04/30/20,[],
431735,1255815713526353920,04/30/20,[],
431738,1255815713601851392,04/30/20,[],
431745,1255815713907970048,04/30/20,[],
431746,1255815713933201408,04/30/20,[],
431748,1255815713941577728,04/30/20,[],
431750,1255815713564081920,04/30/20,[],
431754,1255815714155433984,04/30/20,[],
431758,1255815714180562944,04/30/20,[],
431759,1255815714281263104,04/30/20,[],
431761,1255815714499440640,04/30/20,[],
431764,1255815713866100736,04/30/20,"['Kayseri', 'İstanbul', 'ERÜ']",No
431766,1255815713291468800,04/30/20,['COVID19'],Yes
431769,1255815714587512832,04/30/20,[],
431770,1255815714591641600,04/30/20,[],
431772,1255815714646167552,04/30/20,"['お茶', 'ほっとひと息']",No
431775,1255815714210004992,04/30/20,[],
431777,1255815714822410240,04/30/20,[],
431780,1255815717590622208,04/30/20,[],
431782,1255815717624188928,04/30/20,[],
431787,1255815717791858688,04/30/20,[],
431788,1255815717766733824,04/30/20,[],
431793,1255815717871595520,04/30/20,"['방탄소년단제이홉', 'ReDespiertostn', '방탄소년단', 'DontStop', '에이티즈', 'COVID19', '73AnosDeAlegria', 'ATEEZ']",No
431796,1255815717712166912,04/30/20,['COVID19'],Yes
431802,1255815718236499968,04/30/20,[],
431804,1255815718328811520,04/30/20,[],
431807,1255815718563491840,04/30/20,[],
431809,1255815718278295552,04/30/20,[],
431810,1255815718542683904,04/30/20,['AskAnna'],No
431812,1255815718282629120,04/30/20,[],
431815,1255815718689476608,04/30/20,[],
431818,1255815718819573504,04/30/20,[],
431821,1255815718790139904,04/30/20,[],
431822,1255815718802608128,04/30/20,[],
431825,1255815718551126016,04/30/20,[],
431828,1255815719146549248,04/30/20,[],
431832,1255815721826779136,04/30/20,[],
431846,1255815722334400512,04/30/20,[],
431848,1255815722384556032,04/30/20,[],
431849,1255815722413915904,04/30/20,[],
431855,1255815722443386880,04/30/20,[],
431856,1255815722074345472,04/30/20,[],
431857,1255815722401320704,04/30/20,[],
431859,1255815722724233216,04/30/20,['Covid19'],Yes
431862,1255815722694917888,04/30/20,[],
431863,1255815722879483904,04/30/20,[],
431865,1255815722166636288,04/30/20,[],
431866,1255815722602843904,04/30/20,[],
431868,1255815722996912128,04/30/20,[],
431871,1255815723089182720,04/30/20,[],
431873,1255815723135336448,04/30/20,[],
431875,1255815723135512320,04/30/20,[],
431876,1255815722862813184,04/30/20,[],
431877,1255815723278090240,04/30/20,[],No
431878,1255815723240132608,04/30/20,[],
431881,1255815725966594048,04/30/20,[],
431883,1255815725773656064,04/30/20,['Synthol'],No
431888,1255815726197288704,04/30/20,[],
431891,1255815726256009216,04/30/20,[],
431892,1255815726121844736,04/30/20,['COVID19'],Yes
431894,1255815726306394112,04/30/20,[],
431905,1255815726742544384,04/30/20,[],
431906,1255815726654541824,04/30/20,[],
431915,1255815726838853632,04/30/20,[],
431927,1255815727011037184,04/30/20,[],
431928,1255815727245901824,04/30/20,[],
431929,1255815727208181504,04/30/20,[],
431931,1255815729640648704,04/30/20,[],
431934,1255815730085404672,04/30/20,"['COVID19', 'US']",Yes
431935,1255815730400026624,04/30/20,[],
431936,1255815730307624704,04/30/20,[],
431939,1255815730374696704,04/30/20,[],
431942,1255815730328674304,04/30/20,[],
431944,1255815730093793280,04/30/20,[],
431945,1255815730483744768,04/30/20,[],
431950,1255815730454507520,04/30/20,[],
431955,1255815730886577920,04/30/20,[],
431956,1255815730836144128,04/30/20,[],
431958,1255815730873856000,04/30/20,[],
431960,1255815731108704512,04/30/20,[],
431961,1255815731075260416,04/30/20,['Stimuluscheck'],No
431968,1255815730773348352,04/30/20,[],
431972,1255815731029172224,04/30/20,"['DefundWHO', 'DefundTheUN', 'USExit', 'GlobalismKills', 'SocialistDistancing', 'COVID19', 'COVIDIOTS']",No
431976,1255815731477754112,04/30/20,[],
431977,1255815731511546112,04/30/20,[],
431979,1255815731620442112,04/30/20,[],
431982,1255815734342623232,04/30/20,[],
431985,1255815734258798592,04/30/20,"['Thala', 'Ajith']",No
431988,1255815734443139072,04/30/20,[],
431991,1255815734476721920,04/30/20,[],
431992,1255815734623711232,04/30/20,"['italo', 'iventi', 'nowplaying']",No
431994,1255815733688381440,04/30/20,[],No
432000,1255815734502047488,04/30/20,[],
432003,1255815734510252032,04/30/20,['Corona'],Yes
432004,1255815734330101504,04/30/20,[],
432008,1255815734158135296,04/30/20,"['SikeiraJunior', 'Coronavirus', 'Covid19', 'Bolsominio', 'Hipocrita', 'Alienados']",No
432011,1255815735181316096,04/30/20,[],
432021,1255815735097667584,04/30/20,[],
432022,1255815735361835008,04/30/20,[],
432026,1255815735391121408,04/30/20,[],
432028,1255815735391248384,04/30/20,[],
432034,1255815738431959040,04/30/20,[],
432035,1255815738683785216,04/30/20,[],
432036,1255815737941405696,04/30/20,"['Desescalada', 'EstadoDeAlarma', 'COVID19', 'pymes']",No
432041,1255815738830597888,04/30/20,[],
432042,1255815738138427392,04/30/20,[],
432043,1255815738859950080,04/30/20,[],
432045,1255815738847182848,04/30/20,[],Yes
432047,1255815739052867584,04/30/20,[],
432052,1255815739291942912,04/30/20,[],
432056,1255815739321114624,04/30/20,[],
432059,1255815739480694784,04/30/20,[],
432060,1255815739535130624,04/30/20,[],
432066,1255815739849814016,04/30/20,[],
432068,1255815739866583040,04/30/20,[],
432070,1255815739916849152,04/30/20,[],
432073,1255815740013215488,04/30/20,[],
432074,1255815739505868800,04/30/20,[],
432076,1255815739942060032,04/30/20,[],
432078,1255815740231495680,04/30/20,[],
432085,1255815742957645824,04/30/20,[],
432091,1255815743108550912,04/30/20,"['Delhi', 'delhifightscovid', 'FoodForLive', 'food', 'COVID19', 'ThankYou']",No
432093,1255815742546759680,04/30/20,[],
432095,1255815743373000704,04/30/20,[],
432096,1255815743104581632,04/30/20,[],
432107,1255815743712776192,04/30/20,[],
432108,1255815743750508288,04/30/20,['DapatBocoranDariPresidentTanzania'],No
432109,1255815743633010688,04/30/20,[],
432113,1255815743653982208,04/30/20,[],
432114,1255815743691726848,04/30/20,[],
432120,1255815743813419008,04/30/20,[],
432134,1255815746720055296,04/30/20,['webzine'],No
432139,1255815747298824192,04/30/20,[],
432140,1255815747151986688,04/30/20,[],
432141,1255815747282112512,04/30/20,[],
432143,1255815747235753984,04/30/20,[],
432145,1255815747454087168,04/30/20,[],
432148,1255815747496022016,04/30/20,[],
432156,1255815747781173248,04/30/20,[],
432157,1255815747676311552,04/30/20,['Repost'],No
432158,1255815748003467264,04/30/20,[],
432160,1255815748091629568,04/30/20,['COVID19'],Yes
432163,1255815748162707712,04/30/20,[],
432170,1255815748360048640,04/30/20,[],
432173,1255815748460707840,04/30/20,[],
432174,1255815748477489152,04/30/20,['Salvinivergognati'],No
432175,1255815748443713536,04/30/20,[],
432177,1255815748380958720,04/30/20,[],
432179,1255815747714142208,04/30/20,[],
432184,1255815751329603584,04/30/20,['LutoSaiko'],No
432191,1255815751681716224,04/30/20,[],
432193,1255815751312781056,04/30/20,[],
432194,1255815751732248320,04/30/20,[],
432199,1255815751753236480,04/30/20,[],
432207,1255815752029884416,04/30/20,[],
432209,1255815752206241792,04/30/20,[],
432214,1255815752164220928,04/30/20,"['Pandemic', 'Covid19']",No
432222,1255815752587767808,04/30/20,[],
432225,1255815752646623232,04/30/20,[],
432229,1255815752977838080,04/30/20,[],
432232,1255815755221872640,04/30/20,[],
432233,1255815754944921600,04/30/20,[],
432234,1255815755377053696,04/30/20,[],
432239,1255815755448320000,04/30/20,[],
432244,1255815755242729472,04/30/20,[],
432254,1255815755913969664,04/30/20,[],
432259,1255815756236746752,04/30/20,[],
432266,1255815756555706368,04/30/20,[],
432268,1255815756392038400,04/30/20,"['2MillionReasonsWhy', 'forgottenLTD']",No
432272,1255815756622827520,04/30/20,"['Germany', 'unemployment']",No
432273,1255815756895399936,04/30/20,[],
432274,1255815756664750080,04/30/20,[],
432276,1255815756626964480,04/30/20,['Linkedin'],No
432278,1255815756811514112,04/30/20,['COVID19'],Yes
432280,1255815759554543616,04/30/20,[],
432285,1255815759697047552,04/30/20,[],
432289,1255815759646920704,04/30/20,['koronavirus'],No
432291,1255815759978168320,04/30/20,[],
432299,1255815760150061056,04/30/20,[],
432302,1255815760217333504,04/30/20,[],
432304,1255815760418570240,04/30/20,[],
432305,1255815760120885248,04/30/20,[],
432307,1255815760485613568,04/30/20,[],
432308,1255815760414486528,04/30/20,[],
432309,1255815760292785920,04/30/20,[],
432313,1255815760636555264,04/30/20,[],
432314,1255815760720642048,04/30/20,[],
432315,1255815760812953600,04/30/20,[],
432317,1255815760833736704,04/30/20,[],
432320,1255815760150224896,04/30/20,['Nixon'],No
432323,1255815761072922624,04/30/20,[],
432327,1255815761031020288,04/30/20,[],
